,index,4ocean-above_tfidf,4ocean-below_tfidf,4ocean-ratio_tfidf,5gyres-above_tfidf,5gyres-below_tfidf,5gyres-ratio_tfidf,aplastic_planet-above_tfidf,aplastic_planet-below_tfidf,aplastic_planet-ratio_tfidf,DebrisTracker-above_tfidf,DebrisTracker-below_tfidf,DebrisTracker-ratio_tfidf,globalalert-above_tfidf,globalalert-below_tfidf,globalalert-ratio_tfidf,JackieSavitz-above_tfidf,JackieSavitz-below_tfidf,JackieSavitz-ratio_tfidf,LifeWoutPlastic-above_tfidf,LifeWoutPlastic-below_tfidf,LifeWoutPlastic-ratio_tfidf,merijntinga-above_tfidf,merijntinga-below_tfidf,merijntinga-ratio_tfidf,MissionBlue-above_tfidf,MissionBlue-below_tfidf,MissionBlue-ratio_tfidf,NewPlasticsEcon-above_tfidf,NewPlasticsEcon-below_tfidf,NewPlasticsEcon-ratio_tfidf,oceana-above_tfidf,oceana-below_tfidf,oceana-ratio_tfidf,oceanfdn-above_tfidf,oceanfdn-below_tfidf,oceanfdn-ratio_tfidf,oceanunite-above_tfidf,oceanunite-below_tfidf,oceanunite-ratio_tfidf,Oceanwarrior-above_tfidf,Oceanwarrior-below_tfidf,Oceanwarrior-ratio_tfidf,OurOcean-above_tfidf,OurOcean-below_tfidf,OurOcean-ratio_tfidf,PlasticBank-above_tfidf,PlasticBank-below_tfidf,PlasticBank-ratio_tfidf,PlasticFreeJuly-above_tfidf,PlasticFreeJuly-below_tfidf,PlasticFreeJuly-ratio_tfidf,PlasticOceans-above_tfidf,PlasticOceans-below_tfidf,PlasticOceans-ratio_tfidf,PlasticOceansUS-above_tfidf,PlasticOceansUS-below_tfidf,PlasticOceansUS-ratio_tfidf,plasticpdise-above_tfidf,plasticpdise-below_tfidf,plasticpdise-ratio_tfidf,PlasticPollutes-above_tfidf,PlasticPollutes-below_tfidf,PlasticPollutes-ratio_tfidf,PlasticsBeyond-above_tfidf,PlasticsBeyond-below_tfidf,PlasticsBeyond-ratio_tfidf,plasticsoupfoun-above_tfidf,plasticsoupfoun-below_tfidf,plasticsoupfoun-ratio_tfidf,RethinkPlastic-above_tfidf,RethinkPlastic-below_tfidf,RethinkPlastic-ratio_tfidf,sascampaigns-above_tfidf,sascampaigns-below_tfidf,sascampaigns-ratio_tfidf,SylviaEarle-above_tfidf,SylviaEarle-below_tfidf,SylviaEarle-ratio_tfidf,TBPInnovate-above_tfidf,TBPInnovate-below_tfidf,TBPInnovate-ratio_tfidf,TheOceanCleanup-above_tfidf,TheOceanCleanup-below_tfidf,TheOceanCleanup-ratio_tfidf,ThePlasticWhale-above_tfidf,ThePlasticWhale-below_tfidf,ThePlasticWhale-ratio_tfidf,ALL-above_tfidf,ALL-below_tfidf,ALL-ratio_tfidf
809,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,0.0,8.068402958569699,0.0,6.967595279338154,13.935190558676307,0.5,0.0,0.0,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,8.078688229229872,0.0,8.072779333169498,0.0,10.0,0.0,8.082093278178382,0.0,0.0,14.767357701477726,0.0,0.0,20.530183559465243,0.0,0.0,26.760883865729753,0.0,0.0,8.07558263667172,0.0,11.363755278536303,22.727510557072605,0.5,0.0,37.680502082286615,0.0,15.732701415824948,73.41927327384977,0.21428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75864037758965,0.0,0.0,14.580585764893193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56355899853543,346.212467561595,0.14893617021276595
810,810,0.0,32.35244929162087,0.0,0.0,8.08271113423758,0.0,0.0,0.0,0.0,0.0,8.068402958569699,0.0,14.746120774892637,0.0,10.0,0.0,14.772322022984033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.76103136235827,0.0,0.0,0.0,0.0,0.0,14.777892195236873,0.0,17.036792275501313,45.4314460680035,0.375,7.9420068084898565,0.0,10.0,0.0,0.0,0.0,0.0,47.96912875993507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.776037194330975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.654483323015295,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,20.949515754800675,0.0,51.56355899853543,346.212467561595,0.14893617021276595
811,811,0.0,8.079927770758275,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,20.04632579234943,6.682108597449809,3.0,0.0,0.0,0.0,0.0,20.942087710151554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8815637979434374,252.30164686632344,0.015384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,5.372496764722288,75.21495470611204,0.07142857142857142,64.62093347095919,254.89368202433903,0.2535211267605634,6.974167044501389,13.948334089002778,0.5,0.0,14.777892195236873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,7.473637108496206,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.617267813628347,0.0,10.0,0.0,8.07246736935477,0.0,0.0,137.46728044033162,0.0,12.283214411075402,18.4248216166131,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,172.36326055478602,1158.9943382132165,0.14871794871794872
812,812,0.0,84.9174247762959,0.0,13.850925694313561,133.89228171169776,0.10344827586206896,0.0,125.25463856490619,0.0,12.553286978683289,25.106573957366578,0.5,66.01509852653673,5.501258210544727,12.0,9.642423308060959,115.70907969673151,0.08333333333333333,0.0,7.993619994827744,0.0,7.04359650189355,7.04359650189355,1.0,0.0,32.30890313767881,0.0,7.634820677745543,0.0,10.0,0.0,8.076515327552329,0.0,0.0,52.94990149639451,0.0,0.0,57.76103136235827,0.0,6.686484972049608,20.059454916148823,0.33333333333333337,0.0,37.74200285370196,0.0,6.130915882243495,36.78549529346097,0.16666666666666669,5.457100158701857,60.02810174572042,0.09090909090909091,0.0,26.760883865729753,0.0,0.0,14.764870912223548,0.0,0.0,19.12507445948429,0.0,0.0,47.93921286343458,0.0,48.625145503152595,178.29220017822618,0.2727272727272727,4.443579617999047,164.41244586596474,0.02702702702702703,5.537826271948511,38.764783903639575,0.14285714285714285,0.0,20.92156524205998,0.0,0.0,31.870010752862207,0.0,0.0,14.115795874823712,0.0,13.683230952955183,0.0,10.0,0.0,8.081784206935001,0.0,224.87461934972077,1512.2818151268723,0.1486988847583643
813,813,0.0,0.0,0.0,0.0,14.77912790735527,0.0,6.466144724237619,25.864578896950476,0.25,18.36747842854316,24.489971238057546,0.75,0.0,0.0,0.0,7.386161011492017,7.386161011492017,1.0,0.0,14.600945628535598,0.0,0.0,0.0,0.0,0.0,42.87715873640185,0.0,0.0,0.0,0.0,0.0,76.12441197111897,0.0,0.0,20.945804031469166,0.0,0.0,0.0,0.0,6.686484972049608,20.059454916148823,0.33333333333333337,0.0,26.783195668233965,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,6.375024819828097,12.750049639656194,0.5,0.0,42.881531003876916,0.0,0.0,26.764611152845234,0.0,11.767882400778428,41.187588402724494,0.28571428571428575,0.0,0.0,0.0,0.0,20.92156524205998,0.0,0.0,0.0,0.0,11.918571297487494,23.83714259497499,0.5,0.0,7.534762657037537,0.0,0.0,0.0,0.0,76.03811054565493,511.52910730713313,0.14864864864864866
814,814,0.0,0.0,0.0,0.0,32.3663661090174,0.0,0.0,47.96912875993507,0.0,0.0,14.750511556019509,0.0,0.0,0.0,0.0,0.0,14.772322022984033,0.0,0.0,14.600945628535598,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,20.933709116652658,0.0,0.0,8.080546965824498,0.0,0.0,0.0,0.0,8.072779333169498,0.0,10.0,0.0,0.0,0.0,7.383678850738863,7.383678850738863,1.0,0.0,0.0,0.0,0.0,37.70853514994564,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,47.93921286343458,0.0,0.0,8.0774471493312,0.0,0.0,76.18951827354243,0.0,6.518655524960237,13.037311049920474,0.5,0.0,8.07246736935477,0.0,0.0,14.580585764893193,0.0,0.0,19.95729848791108,0.0,32.132265745097676,55.08388413445316,0.5833333333333334,0.0,0.0,0.0,76.03811054565493,511.52910730713313,0.14864864864864866
815,815,0.0,14.77356118039666,0.0,5.443653804622322,70.76749946009019,0.07692307692307691,0.0,37.70293900466199,0.0,12.917930092271199,19.3768951384068,0.6666666666666666,66.5829916549177,30.73061153303894,2.166666666666667,24.106058270152396,101.24544473464007,0.23809523809523805,0.0,99.95775442547506,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,57.73930234558283,0.0,0.0,42.94245771738429,0.0,11.762927303787308,41.17024556325558,0.2857142857142857,0.0,14.759264305219105,0.0,0.0,84.95207289501762,0.0,0.0,8.076826031298808,0.0,0.0,20.530183559465243,0.0,0.0,89.13613371943391,0.0,13.953940696007221,6.9769703480036105,2.0,11.055453918881787,27.638634797204467,0.39999999999999997,0.0,32.31202618587529,0.0,0.0,76.13745747602317,0.0,0.0,80.59673364934835,0.0,0.0,7.617267813628347,0.0,5.993025827674934,41.95118079372454,0.14285714285714285,0.0,61.44099269228988,0.0,11.343207152583933,34.0296214577518,0.3333333333333333,0.0,7.534762657037537,0.0,0.0,8.081784206935001,0.0,177.25408166923364,1193.5108165728398,0.14851485148514854
816,816,0.0,62.50235747755895,0.0,0.0,52.96937901211225,0.0,22.710749455493396,39.743811547113445,0.5714285714285714,0.0,0.0,0.0,14.746120774892637,0.0,10.0,7.386161011492017,7.386161011492017,1.0,0.0,7.993619994827744,0.0,0.0,40.535834733787276,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77701041881843,0.0,0.0,42.929446561221916,0.0,12.926682841470797,19.390024262206197,0.6666666666666666,0.0,20.95044296853082,0.0,0.0,26.76212668071567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363792948506948,75.09310127909727,0.07142857142857142,25.872036947588395,6.468009236897099,4.0,0.0,37.736437850984274,0.0,0.0,30.03914950597123,0.0,0.0,42.885900542096195,0.0,0.0,14.580585764893193,0.0,0.0,0.0,0.0,7.534762657037537,0.0,10.0,0.0,42.951118405157814,0.0,99.024248543016,666.7632735229744,0.1485148514851485
817,817,0.0,0.0,0.0,0.0,0.0,0.0,6.466144724237619,25.864578896950476,0.25,8.068402958569699,0.0,10.0,14.746120774892637,0.0,10.0,0.0,8.079308192051961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91781875390526,0.0,0.0,24.99410526650261,0.0,0.0,20.933709116652658,0.0,0.0,0.0,0.0,0.0,14.771082097339855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,0.0,8.071843149609158,0.0,0.0,0.0,0.0,0.0,14.776037194330975,0.0,0.0,0.0,0.0,0.0,14.75864037758965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.684878224622473,213.87292801620168,0.14814814814814817
818,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.458965046135599,25.835860184542398,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.759264305219105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555712447369967,19.6671373421099,0.3333333333333333,5.773930234558283,51.96537211102455,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2627093976586,0.0,0.0,0.0,0.0,0.0,7.534762657037537,0.0,8.081784206935001,0.0,10.0,31.684878224622473,213.87292801620168,0.14814814814814817
819,819,0.0,14.77356118039666,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,0.0,8.068402958569699,0.0,8.066207568006265,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,7.634820677745543,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,14.771082097339855,0.0,0.0,0.0,0.0,0.0,8.082093278178382,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,8.0774471493312,0.0,10.0,0.0,8.081165777725433,0.0,7.617267813628347,0.0,10.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.596877557147001,61.56565312861701,0.09090909090909091,31.684878224622473,213.87292801620168,0.14814814814814817
820,820,0.0,0.0,0.0,0.0,20.952296536708413,0.0,0.0,26.757153102207315,0.0,7.3752557780097545,7.3752557780097545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33396892040702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.058367251104926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,6.686484972049608,20.059454916148823,0.33333333333333337,0.0,14.777892195236873,0.0,0.0,0.0,0.0,0.0,20.530183559465243,0.0,0.0,14.766736293984767,0.0,0.0,47.96912875993507,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,8.0774471493312,0.0,10.0,0.0,26.77948566642217,0.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,0.0,25.459003027407643,0.0,27.27660557678851,16.365963346073105,1.6666666666666667,0.0,0.0,0.0,57.82457900476538,390.31590828216633,0.14814814814814814
821,821,0.0,0.0,0.0,0.0,0.0,0.0,5.677687363873349,56.77687363873349,0.09999999999999999,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,0.0,14.756142718819836,0.0,17.66377941150937,92.7348419104242,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.771082097339855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0774471493312,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.44099269228988,0.0,5.959285648743747,29.796428243718736,0.19999999999999998,0.0,7.534762657037537,0.0,8.081784206935001,0.0,10.0,57.82457900476538,390.31590828216633,0.14814814814814814
822,822,6.000486229078439,42.003403603549074,0.14285714285714285,0.0,20.952296536708413,0.0,10.37042175755111,82.96337406040888,0.125,41.922729918229045,5.988961416889864,7.0,0.0,0.0,0.0,13.961391806767704,6.980695903383852,2.0,0.0,61.55297194232311,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,67.09930413317194,0.0,0.0,14.774799570529106,0.0,0.0,26.76957547243993,0.0,5.0770470596155075,96.46389413269465,0.05263157894736842,0.0,26.783195668233965,0.0,6.9782137426306985,13.956427485261397,0.5,17.98828997830363,23.984386637738172,0.75,5.243301983496113,83.8928317359378,0.0625,0.0,0.0,0.0,7.473637108496206,0.0,10.0,0.0,57.69258056615112,0.0,6.468009236897099,25.872036947588395,0.25,0.0,101.70867008342884,0.0,0.0,0.0,0.0,8.07246736935477,0.0,10.0,0.0,7.983440063006542,0.0,0.0,14.115795874823712,0.0,0.0,13.683230952955183,0.0,0.0,0.0,0.0,131.49058775651406,889.1268314964283,0.147887323943662
823,823,0.0,0.0,0.0,0.0,14.77912790735527,0.0,0.0,0.0,0.0,33.020721606648976,38.52417520775714,0.8571428571428571,8.066207568006265,0.0,10.0,0.0,8.079308192051961,0.0,0.0,162.15997704079024,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,0.0,19.6086251672323,0.0,0.0,0.0,0.0,0.0,84.92733189735547,0.0,0.0,8.078688229229872,0.0,0.0,26.745939888198432,0.0,0.0,80.6106461561426,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93921286343458,0.0,20.976935221099932,68.17503946857478,0.3076923076923077,0.0,20.94766046717197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15008356267093,0.0,40.789523637932405,72.51470868965761,0.5625,5.9253247446034365,23.701298978413746,0.25,0.0,0.0,0.0,131.49058775651406,889.1268314964283,0.147887323943662
824,824,0.0,8.079927770758275,0.0,0.0,37.74570999005715,0.0,0.0,47.96912875993507,0.0,7.3752557780097545,7.3752557780097545,1.0,41.90736218428499,5.9867660263264275,7.0,13.386027661864143,13.386027661864143,1.0,0.0,42.33396892040702,0.0,7.736743682453495,0.0,10.0,0.0,37.67675442445085,0.0,0.0,19.6086251672323,0.0,0.0,37.70853514994564,0.0,0.0,8.080546965824498,0.0,0.0,26.76957547243993,0.0,0.0,26.745939888198432,0.0,0.0,26.783195668233965,0.0,0.0,32.336940594323536,0.0,6.332568896055757,25.330275584223028,0.25,6.690220966432438,20.070662899297314,0.3333333333333333,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,14.768599937542508,0.0,10.0,0.0,37.736437850984274,0.0,0.0,13.848241266136803,0.0,0.0,136.4499746416806,0.0,6.037529913951229,36.22517948370737,0.16666666666666666,0.0,19.95729848791108,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,110.03088224692469,744.3265563762553,0.14782608695652172
825,825,0.0,80.57816354484098,0.0,7.057668485274079,328.1815845652447,0.02150537634408602,49.546307835599606,514.7310869587293,0.0962566844919786,11.341015371542658,51.03456917194196,0.22222222222222224,14.746120774892637,0.0,10.0,16.32075258731011,59.842759486803736,0.27272727272727276,3.6498145729740603,277.3859075460286,0.013157894736842105,5.944984213225441,29.7249210661272,0.2,0.0,14.756142718819836,0.0,160.66266257967092,464.33275009289514,0.3460076045627376,0.0,26.760883865729753,0.0,0.0,42.94245771738429,0.0,0.0,26.76957547243993,0.0,15.90057183278915,68.90247794208632,0.23076923076923075,0.0,20.95044296853082,0.0,0.0,129.08670746295095,0.0,59.09618506304796,199.44962458778687,0.2962962962962963,4.315315211858766,181.24323889806817,0.02380952380952381,0.0,57.72997543677674,0.0,0.0,47.48771278043988,0.0,3.399014315147252,360.29551740560873,0.009433962264150943,71.77621559198118,247.6279437923351,0.2898550724637681,9.11322198241856,461.73658044254034,0.01973684210526316,67.16697132246672,198.30248676156842,0.3387096774193548,16.508913724445527,373.10145017246896,0.04424778761061946,0.0,14.580585764893193,0.0,53.19528747871254,184.41032992620347,0.28846153846153844,0.0,0.0,0.0,6.472346294500901,25.889385178003604,0.25,819.3542575970557,5544.562306263571,0.14777618364418937
826,826,6.134017621702962,36.80410573021777,0.16666666666666669,0.0,32.3663661090174,0.0,0.0,67.08811184260463,0.0,22.333985235126796,44.66797047025359,0.5,37.055331920365376,47.64256961189834,0.7777777777777778,11.188803084527922,55.94401542263961,0.2,0.0,7.993619994827744,0.0,24.820774801068573,54.60570456235086,0.4545454545454546,8.485154286961537,186.6733943131538,0.045454545454545456,5.843061208517488,29.215306042587443,0.19999999999999998,0.0,52.91361675194498,0.0,5.515597608362961,66.18717130035554,0.08333333333333333,13.403310949756944,151.90419076391203,0.08823529411764706,76.31742671012759,85.29594749955437,0.894736842105263,0.0,52.963818307579466,0.0,0.0,20.934641227892094,0.0,13.111424894739933,13.111424894739933,1.0,0.0,20.933709116652658,0.0,23.47135264135248,478.22881006755676,0.049079754601226995,0.0,0.0,0.0,5.506893792147621,66.08272550577145,0.08333333333333334,13.382305576422617,13.382305576422617,1.0,0.0,93.43429235692683,0.0,0.0,19.55596657488071,0.0,14.560774633459708,106.77901397870453,0.13636363636363635,0.0,56.80854970012496,0.0,13.304865658607385,6.6524328293036925,2.0,6.436150368369428,12.872300736738856,0.5,18.007027995765498,30.011713326275824,0.6000000000000001,333.49214153875135,2257.4852658007785,0.1477272727272727
827,827,0.0,42.93812335192074,0.0,5.517761776776044,66.21314132131252,0.08333333333333334,14.570120435410555,106.84754985967741,0.13636363636363635,9.954721010422768,99.54721010422767,0.1,26.71965282754549,0.0,10.0,0.0,37.72529233694344,0.0,0.0,52.16755875742372,0.0,14.0871930037871,0.0,10.0,0.0,20.91781875390526,0.0,11.686122417034976,23.372244834069953,0.5,0.0,32.33538707559114,0.0,0.0,26.77701041881843,0.0,0.0,42.929446561221916,0.0,36.856347442958175,110.56904232887453,0.3333333333333333,0.0,147.723436012117,0.0,0.0,26.76212668071567,0.0,9.527905956283822,104.80696551912204,0.09090909090909091,0.0,52.91361675194498,0.0,0.0,14.764870912223548,0.0,15.51315604650648,36.19736410851512,0.4285714285714286,0.0,20.919692582823146,0.0,36.709636636924884,52.44233805274983,0.7000000000000001,0.0,32.35863932645666,0.0,0.0,57.413097949129735,0.0,9.410343078736593,127.03963156294401,0.07407407407407407,0.0,42.2627093976586,0.0,12.283214411075402,18.4248216166131,0.6666666666666667,12.296936591835294,12.296936591835294,1.0,0.0,26.781959383260443,0.0,224.6165539384612,1521.7771529330748,0.14760147601476015
828,828,0.0,8.079927770758275,0.0,0.0,14.77912790735527,0.0,0.0,8.07558263667172,0.0,8.068402958569699,0.0,10.0,26.71965282754549,0.0,10.0,0.0,14.772322022984033,0.0,0.0,14.600945628535598,0.0,0.0,7.736743682453495,0.0,0.0,20.91781875390526,0.0,0.0,0.0,0.0,0.0,32.33538707559114,0.0,0.0,14.774799570529106,0.0,0.0,14.771082097339855,0.0,0.0,8.072779333169498,0.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,37.70853514994564,0.0,0.0,8.07558263667172,0.0,11.72839839212421,17.592597588186315,0.6666666666666667,0.0,14.757391938098426,0.0,14.768599937542508,0.0,10.0,0.0,14.776037194330975,0.0,0.0,7.617267813628347,0.0,0.0,76.06774055635316,0.0,0.0,26.388582807546605,0.0,0.0,0.0,0.0,0.0,29.626623723017182,0.0,0.0,0.0,0.0,63.96040366732265,433.50940263407574,0.14754098360655737
829,829,0.0,14.77356118039666,0.0,6.136800985182267,36.8208059110936,0.16666666666666669,0.0,20.93091104401083,0.0,0.0,14.750511556019509,0.0,20.03973962065912,6.679913206886373,3.0,6.4698702796178615,25.879481118471446,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73969671539989,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,52.94990149639451,0.0,5.680792956431502,56.807929564315025,0.09999999999999999,7.3796321526095525,7.3796321526095525,1.0,0.0,48.021213891988374,0.0,5.997384489618972,41.981691427332805,0.14285714285714285,0.0,26.222849789479866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12507445948429,0.0,6.973230860941048,13.946461721882097,0.5,0.0,8.0774471493312,0.0,6.135255628670119,36.81153377202072,0.16666666666666666,5.6713576645730335,34.0281459874382,0.16666666666666666,0.0,32.31514728460335,0.0,6.597145701886651,19.791437105659952,0.33333333333333337,7.751045117971802,0.0,10.0,5.9253247446034365,23.701298978413746,0.25,0.0,20.949515754800675,0.0,93.29402429776269,633.066593449104,0.1473684210526316
830,830,0.0,37.72900980918132,0.0,0.0,32.3663661090174,0.0,10.262287315010559,87.22944217758975,0.11764705882352941,21.183256945319673,63.54977083595902,0.3333333333333333,24.4811896758038,18.36089225685285,1.3333333333333335,6.4698702796178615,25.879481118471446,0.25,5.221031272587963,78.31546908881944,0.06666666666666667,0.0,45.25841712618928,0.0,0.0,32.30890313767881,0.0,0.0,13.883346994371195,0.0,0.0,80.52697689675178,0.0,0.0,48.0088433931573,0.0,0.0,14.771082097339855,0.0,0.0,14.759264305219105,0.0,0.0,37.74200285370196,0.0,20.52954820852947,76.9858057819855,0.26666666666666666,43.04420648763471,120.52377816537718,0.35714285714285715,11.183217355528656,55.91608677764328,0.2,0.0,80.51298653354264,0.0,17.045632917804454,17.045632917804454,1.0,0.0,76.0590014799146,0.0,12.263074000551772,30.657685001379427,0.4,0.0,76.18951827354243,0.0,0.0,24.923893810033825,0.0,0.0,32.31514728460335,0.0,6.884827774338432,13.769655548676864,0.5,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,32.3617314725045,0.0,196.36621577825446,1334.1351719051993,0.1471861471861472
831,831,0.0,0.0,0.0,8.08271113423758,0.0,10.0,0.0,26.757153102207315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,10.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,12.050765530622886,18.07614829593433,0.6666666666666666,0.0,0.0,0.0,0.0,14.774799570529106,0.0,0.0,37.721572560010905,0.0,0.0,8.072779333169498,0.0,0.0,8.082093278178382,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,0.0,32.340046184485495,0.0,0.0,0.0,0.0,0.0,7.617267813628347,0.0,0.0,0.0,0.0,0.0,26.388582807546605,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45822557255559,261.515933893378,0.14705882352941177
832,832,0.0,0.0,0.0,0.0,8.08271113423758,0.0,6.689288275551829,20.067864826655487,0.3333333333333333,0.0,0.0,0.0,13.935190558676307,6.967595279338154,2.0,0.0,14.772322022984033,0.0,0.0,7.993619994827744,0.0,0.0,7.736743682453495,0.0,0.0,0.0,0.0,0.0,7.634820677745543,0.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,6.974167044501389,13.948334089002778,0.5,0.0,8.082093278178382,0.0,0.0,8.076826031298808,0.0,0.0,14.497719255859822,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,7.473637108496206,0.0,10.0,0.0,20.919692582823146,0.0,0.0,20.93650458198927,0.0,0.0,8.081165777725433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.459003027407643,0.0,0.0,7.534762657037537,0.0,0.0,14.777274052750112,0.0,38.45822557255559,261.515933893378,0.14705882352941177
833,833,0.0,0.0,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,7.3752557780097545,7.3752557780097545,1.0,8.066207568006265,0.0,10.0,0.0,14.772322022984033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91781875390526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,20.94022782168529,0.0,0.0,8.072779333169498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,14.766736293984767,0.0,0.0,47.96912875993507,0.0,0.0,7.473637108496206,0.0,0.0,8.071843149609158,0.0,0.0,8.0774471493312,0.0,6.694871416605542,20.084614249816624,0.33333333333333337,7.617267813628347,0.0,10.0,0.0,0.0,0.0,0.0,26.388582807546605,0.0,0.0,0.0,0.0,7.534762657037537,0.0,10.0,0.0,0.0,0.0,38.45822557255559,261.515933893378,0.14705882352941177
