,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
1243,926801727348727808,The Ocean Foundation,oceanfdn,13,"Wetlands, kelp forests, &amp; coral reefs defend our coasts against increasingly powerful storms. https://t.co/OWm9ENEKbY https://t.co/42nhl5yFkz",2017-11-04 13:22:05,20,[],7606,,Buffer,None,None,None
1244,926792432452231175,The Ocean Foundation,oceanfdn,1,In the lab and out on the water deploying the #pH sensors at our #OceanAcidification workshop in #Fiji! https://t.co/jPtRjp5T88,2017-11-04 12:45:09,7,"[{'text': 'pH', 'indices': [46, 49]}, {'text': 'OceanAcidification', 'indices': [65, 84]}, {'text': 'Fiji', 'indices': [97, 102]}]",7606,,Buffer,None,None,None
1245,926513565611241472,The Ocean Foundation,oceanfdn,0,Saving Florida’s Coral Reefs in the Wake of Hurricane Irma https://t.co/QQGhFdgCzb via @oceansdeeply https://t.co/JdaA2RW17M,2017-11-03 18:17:02,0,[],7606,,Buffer,None,None,None
1246,926430051553378304,The Ocean Foundation,oceanfdn,3,The November issue of our @SEVENSEAS_Media travel magazine project is out today! Check it out! https://t.co/u7ADhuX5O1 https://t.co/BfAe6rYol0,2017-11-03 12:45:11,2,[],7606,,Buffer,None,None,None
1247,926406508115398656,The Ocean Foundation,oceanfdn,0,"@KevinRanker, Heather Lewis-Lechner, &amp; @MarkJSpalding led our international policy workshop on #OceanAcidification which wrapped up today https://t.co/1aTrnFHTdf",2017-11-03 11:11:37,0,"[{'text': 'OceanAcidification', 'indices': [99, 118]}]",7606,,Twitter Web Client,None,None,None
1248,926204147463897088,The Ocean Foundation,oceanfdn,2,"U.S. Ambassador to Fiji, Judith Beth Cefkin, Vice-Chancellor and President of #USP, Rajesh Chandra, &amp; @MarkJSpalding spoke at our #OA dinner https://t.co/S0bQ36RVru",2017-11-02 21:47:31,5,"[{'text': 'USP', 'indices': [78, 82]}, {'text': 'OA', 'indices': [134, 137]}]",7606,,Twitter Web Client,None,None,None
1249,926139404623712256,The Ocean Foundation,oceanfdn,2,Our partners @asociacionanse &amp; @Vestas11thHour teach kids how they can protect the ocean  #VolvoOceanRace https://t.co/NemlPkP8vJ https://t.co/slAJ5G4cy7,2017-11-02 17:30:15,2,"[{'text': 'VolvoOceanRace', 'indices': [94, 109]}]",7606,,Buffer,None,None,None
1250,926134070882570243,The Ocean Foundation,oceanfdn,1,"We're in #Fiji at #USP at the #OceanAcidification workshop with @pace_sd, @SprepChannel, @OA_NOAA, @CME_Prog,… https://t.co/Gl2RptyH93",2017-11-02 17:09:03,3,"[{'text': 'Fiji', 'indices': [9, 14]}, {'text': 'USP', 'indices': [18, 22]}, {'text': 'OceanAcidification', 'indices': [30, 49]}]",7606,,Buffer,None,None,None
1251,926089264340852736,The Ocean Foundation,oceanfdn,14,"RT @JetBlue: Up for good? #CheckInForGood! Enter now for a chance to join our volunteer trip to Jamaica, Houston or the Bahamas. https://t.…",2017-11-02 14:11:01,0,"[{'text': 'CheckInForGood', 'indices': [26, 41]}]",7606,,TweetDeck,"Up for good? #CheckInForGood! Enter now for a chance to join our volunteer trip to Jamaica, Houston or the Bahamas. https://t.co/WPf7wdnYm8 https://t.co/Qe0Cb7sjKr",None,None
1252,925788809157054464,The Ocean Foundation,oceanfdn,11,Dinner with a side of ocean destruction? https://t.co/WBtKccfI1Q https://t.co/FMdynGPK8x,2017-11-01 18:17:07,11,[],7606,,Buffer,None,None,None
1253,925772290775764992,The Ocean Foundation,oceanfdn,4,In the lab and out on the water deploying the #pH sensors at our #OceanAcidification workshop in #Fiji! https://t.co/Iu73WouYis,2017-11-01 17:11:28,6,"[{'text': 'pH', 'indices': [46, 49]}, {'text': 'OceanAcidification', 'indices': [65, 84]}, {'text': 'Fiji', 'indices': [97, 102]}]",7606,,Buffer,None,None,None
1254,925665676135510016,The Ocean Foundation,oceanfdn,4,RT @c_r_pearce: Successful day training &amp; deploying @CME_Prog @NOCnews pH &amp; Nitrate Sensors alongside @xprize iSami pH sensor during @ocean…,2017-11-01 10:07:49,0,[],7606,,Twitter Web Client,Successful day training &amp; deploying @CME_Prog @NOCnews pH &amp; Nitrate Sensors alongside @xprize iSami pH sensor during @oceanfdn OA workshop https://t.co/CYmacCkYF2,None,None
1255,925665621848633344,The Ocean Foundation,oceanfdn,1,"RT @MarkJSpalding: 1Nov17 - 3 context talks @oceanfdn int'l policy #oceanacidification workshop: Societal cost of OA
Science about OA
Statu…",2017-11-01 10:07:36,0,"[{'text': 'oceanacidification', 'indices': [67, 86]}]",7606,,Twitter Web Client,"1Nov17 - 3 context talks @oceanfdn int'l policy #oceanacidification workshop: Societal cost of OA
Science about OA
Status of int'l OA action",None,None
1256,925661060429856768,The Ocean Foundation,oceanfdn,1,It was field deployment day for our #pH sensors at our #OceanAcidification Workshop here in #Fiji at #USP. https://t.co/yklUAjorfE,2017-11-01 09:49:29,3,"[{'text': 'pH', 'indices': [36, 39]}, {'text': 'OceanAcidification', 'indices': [55, 74]}, {'text': 'Fiji', 'indices': [92, 97]}, {'text': 'USP', 'indices': [101, 105]}]",7606,,Twitter Web Client,None,None,None
1257,925409350218371073,The Ocean Foundation,oceanfdn,5,Is Bluefin Tuna Grown in a Lab the Next Wave of Sustainable Seafood? https://t.co/pWdOY4qe3h https://t.co/g5hXFknHG0,2017-10-31 17:09:17,3,[],7606,,Buffer,None,None,None
1258,925384563068735489,The Ocean Foundation,oceanfdn,259,"RT @WhySharksMatter: Sharks are not a threat to humans, and humans are better off with healthy shark populations than we are without them #…",2017-10-31 15:30:47,0,[],7606,,Twitter Web Client,"Sharks are not a threat to humans, and humans are better off with healthy shark populations than we are without them #MyOneScienceTweet 🦈 https://t.co/84avMfdBjo",None,None
1259,925384435838668800,The Ocean Foundation,oceanfdn,262,"RT @drmichellelarue: Polar bears don’t live in Antarctica
Polar bears don’t live in Antarctica
Polar bears don’t live in Antarctica
#MyOneS…",2017-10-31 15:30:16,0,[],7606,,Twitter Web Client,"Polar bears don’t live in Antarctica
Polar bears don’t live in Antarctica
Polar bears don’t live in Antarctica
#MyOneScienceTweet https://t.co/nbMfKyGbYS",None,None
1260,925379493744738305,The Ocean Foundation,oceanfdn,2,RT @avalaurio: @OA_NOAA Dr. Max Kaplan in #fiji talking about #GOA-ON for @oceanfdn workshop on #oceanacidification https://t.co/mEvH2DFCOE,2017-10-31 15:10:38,0,"[{'text': 'fiji', 'indices': [42, 47]}, {'text': 'GOA', 'indices': [62, 66]}, {'text': 'oceanacidification', 'indices': [96, 115]}]",7606,,Twitter Web Client,@OA_NOAA Dr. Max Kaplan in #fiji talking about #GOA-ON for @oceanfdn workshop on #oceanacidification https://t.co/mEvH2DFCOE,None,None
1261,925352169125146624,The Ocean Foundation,oceanfdn,2,To Karmenu Vella: stop mako sharks fishing before it’s too late! https://t.co/fstFntCqMe https://t.co/3wVUA3yKUC,2017-10-31 13:22:03,2,[],7606,,Buffer,None,None,None
1262,925239021541801984,The Ocean Foundation,oceanfdn,11,RT @c_r_pearce: Was great to present @CME_Prog activities in the Pacific alongside the @xprize ocean initiative during the @oceanfdn OA wor…,2017-10-31 05:52:27,0,[],7606,,Twitter Web Client,Was great to present @CME_Prog activities in the Pacific alongside the @xprize ocean initiative during the @oceanfdn OA workshop today https://t.co/Q3ScDKmylb,None,None
1263,925230748667219968,The Ocean Foundation,oceanfdn,10,"We're in #Fiji at #USP at the #OceanAcidification workshop with @pace_sd, @SprepChannel, @OA_NOAA, @CME_Prog, @xprize, &amp; Sunburst Sensors! https://t.co/oUJw3gpRuM",2017-10-31 05:19:35,14,"[{'text': 'Fiji', 'indices': [9, 14]}, {'text': 'USP', 'indices': [18, 22]}, {'text': 'OceanAcidification', 'indices': [30, 49]}]",7606,,Twitter Web Client,None,None,None
1264,925064036840099846,The Ocean Foundation,oceanfdn,2,Will marine sanctuaries become offshore drilling sites? https://t.co/PJK7PsqJkh https://t.co/gqtxfmZMxZ,2017-10-30 18:17:07,1,[],7606,,Buffer,None,None,None
